"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"NG000001052","NIAMEY AERO, NG","2007-03-18",,"90",,"80"
"NG000001052","NIAMEY AERO, NG","2007-03-19",,"91","104",
"NG000001052","NIAMEY AERO, NG","2007-03-20",,"92",,"72"
"NG000001052","NIAMEY AERO, NG","2007-03-21",,"93",,"74"
"NG000001052","NIAMEY AERO, NG","2007-03-22",,"93","110","77"
"NG000001052","NIAMEY AERO, NG","2007-03-23",,"95","108",
"NG000001052","NIAMEY AERO, NG","2007-03-24",,"96","109","83"
"NG000001052","NIAMEY AERO, NG","2007-03-25",,"93","108","79"
"NG000001052","NIAMEY AERO, NG","2007-03-26",,"89",,"75"
"NG000001052","NIAMEY AERO, NG","2007-03-27",,"94","109",
"NG000001052","NIAMEY AERO, NG","2007-03-28",,"96","111","80"
"NG000001052","NIAMEY AERO, NG","2007-03-29",,"98",,"84"
"NG000001052","NIAMEY AERO, NG","2007-03-30",,"98",,"88"
"NG000001052","NIAMEY AERO, NG","2007-03-31",,"98",,
"NG000001052","NIAMEY AERO, NG","2007-04-01",,"97","108",
"NG000001052","NIAMEY AERO, NG","2007-04-02",,"98","106",
"NG000001052","NIAMEY AERO, NG","2007-04-03",,"99","111","90"
"NG000001052","NIAMEY AERO, NG","2007-04-04",,"100","110","87"
"NG000001052","NIAMEY AERO, NG","2007-04-05",,"97","104","91"
"NG000001052","NIAMEY AERO, NG","2007-04-06",,"96",,"87"
"NG000001052","NIAMEY AERO, NG","2007-04-07",,"93",,"85"
"NG000001052","NIAMEY AERO, NG","2007-04-08",,"94","106","81"
"NG000001052","NIAMEY AERO, NG","2007-04-09",,"93","110","80"
"NG000001052","NIAMEY AERO, NG","2007-04-10","0.00","96","112","81"
"NG000001052","NIAMEY AERO, NG","2007-04-11",,"97","112","85"
"NG000001052","NIAMEY AERO, NG","2007-04-12",,"98","108","89"
"NG000001052","NIAMEY AERO, NG","2007-04-13",,"98","106","88"
"NG000001052","NIAMEY AERO, NG","2007-04-14",,"95","108","82"
"NG000001052","NIAMEY AERO, NG","2007-04-15",,"96",,
"NG000001052","NIAMEY AERO, NG","2007-04-16",,"96",,
"NG000001052","NIAMEY AERO, NG","2007-04-17",,"98","108","88"
"NG000001052","NIAMEY AERO, NG","2007-04-18",,"95",,"86"
"NG000001052","NIAMEY AERO, NG","2007-04-19",,"96",,"84"
"NG000001052","NIAMEY AERO, NG","2007-04-20",,"98","110","87"
"NG000001052","NIAMEY AERO, NG","2007-04-21",,"98","110","86"
"NG000001052","NIAMEY AERO, NG","2007-04-22",,"97","108",
"NG000001052","NIAMEY AERO, NG","2007-04-23",,"96","109","87"
"NG000001052","NIAMEY AERO, NG","2007-04-24",,"98","111","86"
"NG000001052","NIAMEY AERO, NG","2007-04-25",,"97",,"84"
"NG000001052","NIAMEY AERO, NG","2007-04-26",,"97","108","85"
"NG000001052","NIAMEY AERO, NG","2007-04-27",,"88","97",
"NG000001052","NIAMEY AERO, NG","2007-04-28","0.00","88","100","78"
"NG000001052","NIAMEY AERO, NG","2007-04-29",,"95","107","83"
"NG000001052","NIAMEY AERO, NG","2007-04-30",,"93",,"83"
"NG000001052","NIAMEY AERO, NG","2007-05-01",,"94","104","83"
"NG000001052","NIAMEY AERO, NG","2007-05-02",,"91",,"81"
"NG000001052","NIAMEY AERO, NG","2007-05-03",,"94","110","82"
"NG000001052","NIAMEY AERO, NG","2007-05-04",,"98","112","87"
"NG000001052","NIAMEY AERO, NG","2007-05-05",,"95","103","88"
"NG000001052","NIAMEY AERO, NG","2007-05-06",,"92","103",
"NG000001052","NIAMEY AERO, NG","2007-05-07",,"84","98",
"NG000001052","NIAMEY AERO, NG","2007-05-08",,"91",,"76"
"NG000001052","NIAMEY AERO, NG","2007-05-09",,"96","108","85"
"NG000001052","NIAMEY AERO, NG","2007-05-10",,"96","110","82"
"NG000001052","NIAMEY AERO, NG","2007-05-11",,"99",,"90"
"NG000001052","NIAMEY AERO, NG","2007-05-12",,"96",,"87"
"NG000001052","NIAMEY AERO, NG","2007-05-13",,"94","106",
"NG000001052","NIAMEY AERO, NG","2007-05-14","0.04","88","97","78"
"NG000001052","NIAMEY AERO, NG","2007-05-15","0.00","90","99",
"NG000001052","NIAMEY AERO, NG","2007-05-16",,"91","99","85"
"NG000001052","NIAMEY AERO, NG","2007-05-17",,"93",,
"NG000001052","NIAMEY AERO, NG","2007-05-18","0.24","93","106","79"
"NG000001052","NIAMEY AERO, NG","2007-05-19","0.00","96",,"87"
"NG000001052","NIAMEY AERO, NG","2007-05-20",,"96","108","83"
"NG000001052","NIAMEY AERO, NG","2007-05-21",,"96","108","85"
"NG000001052","NIAMEY AERO, NG","2007-05-22",,"96",,
"NG000001052","NIAMEY AERO, NG","2007-05-23","0.08","91","100","80"
"NG000001052","NIAMEY AERO, NG","2007-05-24","0.00","96",,"83"
"NG000001052","NIAMEY AERO, NG","2007-05-25",,"96","107","86"
"NG000001052","NIAMEY AERO, NG","2007-05-26",,"94",,"77"
"NG000001052","NIAMEY AERO, NG","2007-05-27",,"97","108","85"
"NG000001052","NIAMEY AERO, NG","2007-05-28",,"96",,"86"
"NG000001052","NIAMEY AERO, NG","2007-05-29",,"96","107",
"NG000001052","NIAMEY AERO, NG","2007-05-30","0.12","91","100","68"
"NG000001052","NIAMEY AERO, NG","2007-05-31","0.00","95","106","82"
"NG000001052","NIAMEY AERO, NG","2007-06-01",,"97",,
"NG000001052","NIAMEY AERO, NG","2007-06-02",,"92","99",
"NG000001052","NIAMEY AERO, NG","2007-06-03",,"90","101","81"
"NG000001052","NIAMEY AERO, NG","2007-06-04",,"92","102","82"
"NG000001052","NIAMEY AERO, NG","2007-06-05",,"94","107","80"
"NG000001052","NIAMEY AERO, NG","2007-06-06","0.00","80",,
"NG000001052","NIAMEY AERO, NG","2007-06-07",,"86",,"75"
"NG000001052","NIAMEY AERO, NG","2007-06-08",,"91","101",
"NG000001052","NIAMEY AERO, NG","2007-06-09",,"93",,"81"
"NG000001052","NIAMEY AERO, NG","2007-06-10",,"93",,"82"
"NG000001052","NIAMEY AERO, NG","2007-06-11",,"92",,
"NG000001052","NIAMEY AERO, NG","2007-06-12",,"93","104","82"
"NG000001052","NIAMEY AERO, NG","2007-06-13",,"93","102","84"
"NG000001052","NIAMEY AERO, NG","2007-06-14",,"95","107","85"
"NG000001052","NIAMEY AERO, NG","2007-06-15","0.00","93","103","84"
"NG000001052","NIAMEY AERO, NG","2007-06-16",,"91","107",
"NG000001052","NIAMEY AERO, NG","2007-06-17","0.55","87","97",
"NG000001052","NIAMEY AERO, NG","2007-06-18","0.00","92","103","80"
"NG000001052","NIAMEY AERO, NG","2007-06-19","0.12","91","103","80"
"NG000001052","NIAMEY AERO, NG","2007-06-20","0.00","92","99",
"NG000001052","NIAMEY AERO, NG","2007-06-21",,"91","101",
"NG000001052","NIAMEY AERO, NG","2007-06-22","0.00","89",,
"NG000001052","NIAMEY AERO, NG","2007-06-23","0.39","88",,"71"
"NG000001052","NIAMEY AERO, NG","2007-06-24","0.00","91",,
"NG000001052","NIAMEY AERO, NG","2007-06-25",,"92","101","83"
"NG000001052","NIAMEY AERO, NG","2007-06-26",,"92","103",
"NG000001052","NIAMEY AERO, NG","2007-06-27",,"88",,
"NG000001052","NIAMEY AERO, NG","2007-06-28",,"86",,
"NG000001052","NIAMEY AERO, NG","2007-06-29",,"91","101","81"
"NG000001052","NIAMEY AERO, NG","2007-06-30",,"91",,
"NG000001052","NIAMEY AERO, NG","2007-07-01","0.39","83",,"72"
"NG000001052","NIAMEY AERO, NG","2007-07-02","0.00","86","96","76"
"NG000001052","NIAMEY AERO, NG","2007-07-03",,"90",,"82"
"NG000001052","NIAMEY AERO, NG","2007-07-04","0.08","87","99","74"
"NG000001052","NIAMEY AERO, NG","2007-07-05","0.00","87","94","78"
"NG000001052","NIAMEY AERO, NG","2007-07-06",,"90","100","81"
"NG000001052","NIAMEY AERO, NG","2007-07-07",,"81","91",
"NG000001052","NIAMEY AERO, NG","2007-07-08",,"86",,"74"
"NG000001052","NIAMEY AERO, NG","2007-07-09",,"87","96","78"
"NG000001052","NIAMEY AERO, NG","2007-07-10",,"91",,"81"
"NG000001052","NIAMEY AERO, NG","2007-07-11","0.04","90","100","76"
"NG000001052","NIAMEY AERO, NG","2007-07-12","0.00","93","105","84"
"NG000001052","NIAMEY AERO, NG","2007-07-13",,"90",,
"NG000001052","NIAMEY AERO, NG","2007-07-14","0.04","83",,"71"
"NG000001052","NIAMEY AERO, NG","2007-07-15","0.00","87","96",
"NG000001052","NIAMEY AERO, NG","2007-07-16","1.77","81",,"69"
"NG000001052","NIAMEY AERO, NG","2007-07-17","0.00","87",,
"NG000001052","NIAMEY AERO, NG","2007-07-18",,"87","97","78"
"NG000001052","NIAMEY AERO, NG","2007-07-19",,"89","99","81"
"NG000001052","NIAMEY AERO, NG","2007-07-20",,"85",,"77"
"NG000001052","NIAMEY AERO, NG","2007-07-21",,"87","99",
"NG000001052","NIAMEY AERO, NG","2007-07-22","0.67","75","86","69"
"NG000001052","NIAMEY AERO, NG","2007-07-23","1.06","80","88","73"
"NG000001052","NIAMEY AERO, NG","2007-07-24","0.00","85","95","76"
"NG000001052","NIAMEY AERO, NG","2007-07-25",,"84","91","80"
"NG000001052","NIAMEY AERO, NG","2007-07-26",,"85","94","76"
"NG000001052","NIAMEY AERO, NG","2007-07-27",,"85",,
"NG000001052","NIAMEY AERO, NG","2007-07-28",,"83","91","77"
"NG000001052","NIAMEY AERO, NG","2007-07-29","0.00","80","86",
"NG000001052","NIAMEY AERO, NG","2007-07-30",,"85","95","77"
"NG000001052","NIAMEY AERO, NG","2007-07-31","0.43","78","85",
"NG000001052","NIAMEY AERO, NG","2007-08-01","0.00","82","92",
"NG000001052","NIAMEY AERO, NG","2007-08-02","0.98","77",,"69"
"NG000001052","NIAMEY AERO, NG","2007-08-03","0.43","82","93","75"
"NG000001052","NIAMEY AERO, NG","2007-08-04","0.00","83",,
"NG000001052","NIAMEY AERO, NG","2007-08-05",,"81","83",
"NG000001052","NIAMEY AERO, NG","2007-08-06",,"82",,"73"
"NG000001052","NIAMEY AERO, NG","2007-08-07",,"81","90","74"
"NG000001052","NIAMEY AERO, NG","2007-08-08",,"85","93","77"
"NG000001052","NIAMEY AERO, NG","2007-08-09",,"87","95","78"
"NG000001052","NIAMEY AERO, NG","2007-08-10",,"84","94",
"NG000001052","NIAMEY AERO, NG","2007-08-11","0.02","83",,"75"
"NG000001052","NIAMEY AERO, NG","2007-08-12","0.00","86",,"78"
"NG000001052","NIAMEY AERO, NG","2007-08-13","0.87","82",,
"NG000001052","NIAMEY AERO, NG","2007-08-14","0.00","76",,
"NG000001052","NIAMEY AERO, NG","2007-08-15","1.38","81","90","73"
"NG000001052","NIAMEY AERO, NG","2007-08-16","0.00","84","94","76"
"NG000001052","NIAMEY AERO, NG","2007-08-17",,"82",,"74"
"NG000001052","NIAMEY AERO, NG","2007-08-18",,"84","93","74"
"NG000001052","NIAMEY AERO, NG","2007-08-19",,"81",,
"NG000001052","NIAMEY AERO, NG","2007-08-20",,"82","96",
"NG000001052","NIAMEY AERO, NG","2007-08-21","0.91","80",,"70"
"NG000001052","NIAMEY AERO, NG","2007-08-22","0.00","83",,
"NG000001052","NIAMEY AERO, NG","2007-08-23",,"85","95",
"NG000001052","NIAMEY AERO, NG","2007-08-24","0.02","82","91","74"
"NG000001052","NIAMEY AERO, NG","2007-08-25","0.63","79","85","71"
"NG000001052","NIAMEY AERO, NG","2007-08-26","0.02","80","89","75"
"NG000001052","NIAMEY AERO, NG","2007-08-27","0.00","82","91","74"
"NG000001052","NIAMEY AERO, NG","2007-08-28",,"77",,
"NG000001052","NIAMEY AERO, NG","2007-08-29","0.55","80","88","75"
"NG000001052","NIAMEY AERO, NG","2007-08-30","0.00","83",,"73"
"NG000001052","NIAMEY AERO, NG","2007-08-31","0.00","86",,"79"
"NG000001052","NIAMEY AERO, NG","2007-09-01","0.00","83","92",
"NG000001052","NIAMEY AERO, NG","2007-09-02",,"82","89","76"
"NG000001052","NIAMEY AERO, NG","2007-09-03","0.00","83",,
"NG000001052","NIAMEY AERO, NG","2007-09-04",,"84",,"78"
"NG000001052","NIAMEY AERO, NG","2007-09-05","0.00","76","82",
"NG000001052","NIAMEY AERO, NG","2007-09-06","0.83","77","84","73"
"NG000001052","NIAMEY AERO, NG","2007-09-07","0.55","81",,"71"
"NG000001052","NIAMEY AERO, NG","2007-09-08","0.00","86",,"76"
"NG000001052","NIAMEY AERO, NG","2007-09-09",,"77",,
"NG000001052","NIAMEY AERO, NG","2007-09-10",,"79","88","68"
"NG000001052","NIAMEY AERO, NG","2007-09-11",,"85",,"75"
"NG000001052","NIAMEY AERO, NG","2007-09-12",,"89",,"79"
"NG000001052","NIAMEY AERO, NG","2007-09-13",,"87","95","78"
"NG000001052","NIAMEY AERO, NG","2007-09-14","0.12","83","91","71"
"NG000001052","NIAMEY AERO, NG","2007-09-15","0.00","84",,
"NG000001052","NIAMEY AERO, NG","2007-09-16",,"85","95","76"
"NG000001052","NIAMEY AERO, NG","2007-09-17",,"87","99","76"
"NG000001052","NIAMEY AERO, NG","2007-09-18",,"88","98","79"
"NG000001052","NIAMEY AERO, NG","2007-09-19","0.00","89",,"80"
"NG000001052","NIAMEY AERO, NG","2007-09-20",,"89","100","81"
"NG000001052","NIAMEY AERO, NG","2007-09-21",,"89",,"79"
"NG000001052","NIAMEY AERO, NG","2007-09-22",,"87",,"76"
"NG000001052","NIAMEY AERO, NG","2007-09-23",,"90","101","82"
"NG000001052","NIAMEY AERO, NG","2007-09-24",,"90","101","80"
"NG000001052","NIAMEY AERO, NG","2007-09-25",,"90","101",
"NG000001052","NIAMEY AERO, NG","2007-09-26","0.00","87",,"81"
"NG000001052","NIAMEY AERO, NG","2007-09-27",,"89",,"80"
"NG000001052","NIAMEY AERO, NG","2007-09-28",,"89","102",
"NG000001052","NIAMEY AERO, NG","2007-09-29",,"90",,"80"
"NG000001052","NIAMEY AERO, NG","2007-09-30",,"91","105","80"
"NG000001052","NIAMEY AERO, NG","2007-10-01",,"91","104",
"NG000001052","NIAMEY AERO, NG","2007-10-02",,"89",,"77"
"NG000001052","NIAMEY AERO, NG","2007-10-03",,"90","103",
"NG000001052","NIAMEY AERO, NG","2007-10-04",,"89","103","78"
"NG000001052","NIAMEY AERO, NG","2007-10-05",,"89","104",
"NG000001052","NIAMEY AERO, NG","2007-10-06",,"88","99",
"NG000001052","NIAMEY AERO, NG","2007-10-07",,"89","102",
"NG000001052","NIAMEY AERO, NG","2007-10-08",,"89","101","79"
"NG000001052","NIAMEY AERO, NG","2007-10-09",,"90","101","80"
"NG000001052","NIAMEY AERO, NG","2007-10-10",,"91",,"80"
"NG000001052","NIAMEY AERO, NG","2007-10-11",,"89","103","78"
"NG000001052","NIAMEY AERO, NG","2007-10-12",,"88","103","73"
"NG000001052","NIAMEY AERO, NG","2007-10-13",,"89","105","74"
"NG000001052","NIAMEY AERO, NG","2007-10-14",,"87","101","75"
"NG000001052","NIAMEY AERO, NG","2007-10-15",,"89","103",
"NG000001052","NIAMEY AERO, NG","2007-10-16",,"89","104",
"NG000001052","NIAMEY AERO, NG","2007-10-17",,"88",,
"NG000001052","NIAMEY AERO, NG","2007-10-18",,"89",,
"NG000001052","NIAMEY AERO, NG","2007-10-19",,"89","103","74"
"NG000001052","NIAMEY AERO, NG","2007-10-20",,"88","100",
"NG000001052","NIAMEY AERO, NG","2007-10-21",,"88",,
"NG000001052","NIAMEY AERO, NG","2007-10-22",,"91","104","80"
"NG000001052","NIAMEY AERO, NG","2007-10-23",,"89","105",
"NG000001052","NIAMEY AERO, NG","2007-10-24",,"88",,"74"
"NG000001052","NIAMEY AERO, NG","2007-10-25",,"89","103",
"NG000001052","NIAMEY AERO, NG","2007-10-26",,"89","103",
"NG000001052","NIAMEY AERO, NG","2007-10-27",,"90",,"81"
"NG000001052","NIAMEY AERO, NG","2007-10-28",,"90","102","78"
"NG000001052","NIAMEY AERO, NG","2007-10-29",,"90","103","79"
"NG000001052","NIAMEY AERO, NG","2007-10-30",,"89","101","78"
"NG000001052","NIAMEY AERO, NG","2007-10-31",,"88","103",
"NG000001052","NIAMEY AERO, NG","2007-11-01",,"88","103","73"
"NG000001052","NIAMEY AERO, NG","2007-11-02",,"89","105","72"
"NG000001052","NIAMEY AERO, NG","2007-11-03",,"86",,"71"
"NG000001052","NIAMEY AERO, NG","2007-11-04",,"85",,
"NG000001052","NIAMEY AERO, NG","2007-11-05",,"85",,"69"
"NG000001052","NIAMEY AERO, NG","2007-11-06",,"85","101","67"
"NG000001052","NIAMEY AERO, NG","2007-11-07",,"84","101",
"NG000001052","NIAMEY AERO, NG","2007-11-08",,"85","100","70"
"NG000001052","NIAMEY AERO, NG","2007-11-09",,"85","100","71"
"NG000001052","NIAMEY AERO, NG","2007-11-10",,"86","96",
"NG000001052","NIAMEY AERO, NG","2007-11-11",,"88","99",
"NG000001052","NIAMEY AERO, NG","2007-11-12",,"85","99","73"
"NG000001052","NIAMEY AERO, NG","2007-11-13",,"85","99",
"NG000001052","NIAMEY AERO, NG","2007-11-14",,"85","99","71"
"NG000001052","NIAMEY AERO, NG","2007-11-15",,"85","99",
"NG000001052","NIAMEY AERO, NG","2007-11-16",,"88","99","78"
"NG000001052","NIAMEY AERO, NG","2007-11-17",,"89","102","79"
"NG000001052","NIAMEY AERO, NG","2007-11-18",,"88",,"71"
"NG000001052","NIAMEY AERO, NG","2007-11-19",,"88",,"73"
"NG000001052","NIAMEY AERO, NG","2007-11-20",,"87","103",
"NG000001052","NIAMEY AERO, NG","2007-11-21",,"86",,
"NG000001052","NIAMEY AERO, NG","2007-11-22",,"85","100",
"NG000001052","NIAMEY AERO, NG","2007-11-23",,"83",,
"NG000001052","NIAMEY AERO, NG","2007-11-24",,"83","98","68"
"NG000001052","NIAMEY AERO, NG","2007-11-25",,"82","97",
"NG000001052","NIAMEY AERO, NG","2007-11-26",,"82","98",
"NG000001052","NIAMEY AERO, NG","2007-11-27",,"81","97","64"
"NG000001052","NIAMEY AERO, NG","2007-11-28",,"83",,"68"
"NG000001052","NIAMEY AERO, NG","2007-11-29",,"84",,"69"
"NG000001052","NIAMEY AERO, NG","2007-11-30",,"84",,"68"
"NG000001052","NIAMEY AERO, NG","2007-12-01",,"84","99",
"NG000001052","NIAMEY AERO, NG","2007-12-02",,"83","95","73"
"NG000001052","NIAMEY AERO, NG","2007-12-03",,"81","93","70"
"NG000001052","NIAMEY AERO, NG","2007-12-04",,"81","92","70"
"NG000001052","NIAMEY AERO, NG","2007-12-05",,"81","91","69"
"NG000001052","NIAMEY AERO, NG","2007-12-06",,"81",,
"NG000001052","NIAMEY AERO, NG","2007-12-07",,"82","95",
"NG000001052","NIAMEY AERO, NG","2007-12-08",,"83","94","71"
"NG000001052","NIAMEY AERO, NG","2007-12-09","0.02","83","95","73"
"NG000001052","NIAMEY AERO, NG","2007-12-10","0.00","81","93",
"NG000001052","NIAMEY AERO, NG","2007-12-11",,"80",,
"NG000001052","NIAMEY AERO, NG","2007-12-12",,"78",,"65"
"NG000001052","NIAMEY AERO, NG","2007-12-13",,"78",,
"NG000001052","NIAMEY AERO, NG","2007-12-14",,"79",,"65"
"NG000001052","NIAMEY AERO, NG","2007-12-15",,"80","94","63"
"NG000001052","NIAMEY AERO, NG","2007-12-16",,"83",,
"NG000001052","NIAMEY AERO, NG","2007-12-17",,"81","98","64"
"NG000001052","NIAMEY AERO, NG","2007-12-18",,"81",,"65"
"NG000001052","NIAMEY AERO, NG","2007-12-19",,"85","99","68"
"NG000001052","NIAMEY AERO, NG","2007-12-20",,"81",,
"NG000001052","NIAMEY AERO, NG","2007-12-21",,"77",,"67"
"NG000001052","NIAMEY AERO, NG","2007-12-22",,"76",,"66"
"NG000001052","NIAMEY AERO, NG","2007-12-23",,"74",,"62"
"NG000001052","NIAMEY AERO, NG","2007-12-24",,"74","87",
"NG000001052","NIAMEY AERO, NG","2007-12-25",,"74",,
"NG000001052","NIAMEY AERO, NG","2007-12-26",,"76","88","59"
"NG000001052","NIAMEY AERO, NG","2007-12-27",,"73","90","57"
"NG000001052","NIAMEY AERO, NG","2007-12-28",,"78","93",
"NG000001052","NIAMEY AERO, NG","2007-12-29",,"76",,"60"
"NG000001052","NIAMEY AERO, NG","2007-12-30",,"72","91","61"
"NG000001052","NIAMEY AERO, NG","2007-12-31",,"75","87","61"
"NG000001052","NIAMEY AERO, NG","2008-01-01",,"71",,"57"
"NG000001052","NIAMEY AERO, NG","2008-01-02",,"73","87",
"NG000001052","NIAMEY AERO, NG","2008-01-03",,"71","84","60"
"NG000001052","NIAMEY AERO, NG","2008-01-04",,"72",,"56"
"NG000001052","NIAMEY AERO, NG","2008-01-06",,"71","81","62"
"NG000001052","NIAMEY AERO, NG","2008-01-07",,"67",,"55"
"NG000001052","NIAMEY AERO, NG","2008-01-08",,"67","80",
"NG000001052","NIAMEY AERO, NG","2008-01-09",,"70","84","56"
"NG000001052","NIAMEY AERO, NG","2008-01-10",,"71",,"56"
"NG000001052","NIAMEY AERO, NG","2008-01-11",,"73",,
"NG000001052","NIAMEY AERO, NG","2008-01-12",,"74",,
"NG000001052","NIAMEY AERO, NG","2008-01-13",,"70","90",
"NG000001052","NIAMEY AERO, NG","2008-01-14",,"77","90","62"
"NG000001052","NIAMEY AERO, NG","2008-01-15",,"82","90",
"NG000001052","NIAMEY AERO, NG","2008-01-16",,"76","88","60"
"NG000001052","NIAMEY AERO, NG","2008-01-17",,"73","87","58"
"NG000001052","NIAMEY AERO, NG","2008-01-18",,"73","87","60"
"NG000001052","NIAMEY AERO, NG","2008-01-21",,"71",,
"NG000001052","NIAMEY AERO, NG","2008-01-22",,"68",,"58"
"NG000001052","NIAMEY AERO, NG","2008-01-23",,"67","81",
"NG000001052","NIAMEY AERO, NG","2008-01-24",,"63",,"53"
"NG000001052","NIAMEY AERO, NG","2008-01-25",,"69",,
"NG000001052","NIAMEY AERO, NG","2008-01-26",,"69",,"58"
"NG000001052","NIAMEY AERO, NG","2008-01-27",,"69",,"58"
"NG000001052","NIAMEY AERO, NG","2008-01-28",,"69","81","57"
"NG000001052","NIAMEY AERO, NG","2008-01-29",,"71","82",
"NG000001052","NIAMEY AERO, NG","2008-01-30",,"69","83","55"
"NG000001052","NIAMEY AERO, NG","2008-01-31",,"72",,"63"
"NG000001052","NIAMEY AERO, NG","2008-02-01",,"72","86","58"
"NG000001052","NIAMEY AERO, NG","2008-02-02",,"73","88","58"
"NG000001052","NIAMEY AERO, NG","2008-02-03",,"75","93",
"NG000001052","NIAMEY AERO, NG","2008-02-04",,"78",,"64"
"NG000001052","NIAMEY AERO, NG","2008-02-05",,"82","99",
"NG000001052","NIAMEY AERO, NG","2008-02-06",,"82","96","66"
"NG000001052","NIAMEY AERO, NG","2008-02-07",,"78","93","65"
"NG000001052","NIAMEY AERO, NG","2008-02-08",,"77","92",
"NG000001052","NIAMEY AERO, NG","2008-02-09",,"76","92","65"
"NG000001052","NIAMEY AERO, NG","2008-02-10",,"80","92","65"
"NG000001052","NIAMEY AERO, NG","2008-02-11",,"75","92","64"
"NG000001052","NIAMEY AERO, NG","2008-02-12",,"71",,"64"
"NG000001052","NIAMEY AERO, NG","2008-02-13",,"75","91","62"
"NG000001052","NIAMEY AERO, NG","2008-02-14",,"77",,"66"
"NG000001052","NIAMEY AERO, NG","2008-02-16",,"81","92",
"NG000001052","NIAMEY AERO, NG","2008-02-17",,"79","94","63"
"NG000001052","NIAMEY AERO, NG","2008-02-18",,"85",,
"NG000001052","NIAMEY AERO, NG","2008-02-19",,"77",,"67"
"NG000001052","NIAMEY AERO, NG","2008-02-20",,"76","82","69"
"NG000001052","NIAMEY AERO, NG","2008-02-21",,"72",,
"NG000001052","NIAMEY AERO, NG","2008-02-22",,"79","91","63"
"NG000001052","NIAMEY AERO, NG","2008-02-23",,"80","96",
"NG000001052","NIAMEY AERO, NG","2008-02-24",,"82","99","62"
"NG000001052","NIAMEY AERO, NG","2008-02-25",,"83",,"68"
"NG000001052","NIAMEY AERO, NG","2008-02-26",,"83","97","69"
"NG000001052","NIAMEY AERO, NG","2008-02-27",,"83","97","72"
"NG000001052","NIAMEY AERO, NG","2008-02-28",,"81",,
"NG000001052","NIAMEY AERO, NG","2008-02-29",,"82",,"67"
"NG000001052","NIAMEY AERO, NG","2008-03-01",,"87",,
"NG000001052","NIAMEY AERO, NG","2008-03-02",,"90",,
"NG000001052","NIAMEY AERO, NG","2008-03-03",,"90",,"74"
"NG000001052","NIAMEY AERO, NG","2008-03-04",,"88",,
"NG000001052","NIAMEY AERO, NG","2008-03-05",,"88","105","71"
"NG000001052","NIAMEY AERO, NG","2008-03-06",,"90",,"68"
"NG000001052","NIAMEY AERO, NG","2008-03-07",,"92","101",
"NG000001052","NIAMEY AERO, NG","2008-03-08",,"85",,"72"
"NG000001052","NIAMEY AERO, NG","2008-03-09",,"84","100","66"
"NG000001052","NIAMEY AERO, NG","2008-03-10",,"85",,
"NG000001052","NIAMEY AERO, NG","2008-03-11",,"88","103",
"NG000001052","NIAMEY AERO, NG","2008-03-12",,"88",,
"NG000001052","NIAMEY AERO, NG","2008-03-13",,"93",,
"NG000001052","NIAMEY AERO, NG","2008-03-14",,"88","103","72"
"NG000001052","NIAMEY AERO, NG","2008-03-15",,"87","102","73"
"NG000001052","NIAMEY AERO, NG","2008-03-16",,"79",,"68"
"NG000001052","NIAMEY AERO, NG","2008-03-17",,"91","104","68"
"NG000001052","NIAMEY AERO, NG","2008-03-18",,"96",,"67"
"NG000001052","NIAMEY AERO, NG","2008-03-19",,"92","105","68"
